19582746|H2C 1J3|LVR|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0||
19529366|H2C 1J4|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56703771|-73.66035834
19665815|H2C 1J5|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5683814|-73.65965251
19542506|H2C 1J6|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56946011|-73.65912232
19642697|H2C 1J7|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.57006402|-73.65881982
19516617|H2C 1J8|BF|19500111|H2C|ACTV|LC|LC0027|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56566246|-73.65950895
19546949|H2C 1J9|BF|19500111|H2C|ACTV|LC|LC0027|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56569043|-73.65958865
19601899|H2C 1K1|BF|19500111|H2C|ACTV|LC|LC0027|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56689159|-73.65855784
19520892|H2C 1K2|BF|19500111|H2C|ACTV|LC|LC0027|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56692262|-73.65863468
19629838|H2C 1K3|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55760482|-73.66308993
19687395|H2C 1K4|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55758104|-73.66300817
19551590|H2C 1K5|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55829596|-73.66258787
19606072|H2C 1K6|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55966838|-73.66181184
19609060|H2C 1K7|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55969133|-73.66189402
19627222|H2C 1K8|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56037073|-73.6615127
19627360|H2C 1K9|BF|19500111|H2C|ACTV|LC|LC0003|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1K9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56103365|-73.66113688
19707287|H2C 1L1|BF|19500111|H2C|ACTV|LC|LC0003|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56101099|-73.66105589
19561981|H2C 1L2|BF|19500111|H2C|ACTV|LC|LC0003|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56171264|-73.66065416
19607001|H2C 1L3|BF|19500111|H2C|ACTV|LC|LC0003|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56173558|-73.66073634
19600435|H2C 1L4|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56241872|-73.66024753
19609388|H2C 1L5|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5631159|-73.65993488
19600013|H2C 1L6|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5630924|-73.65985431
19572664|H2C 1L7|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56374877|-73.65940951
19702181|H2C 1L8|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56378063|-73.65948593
19637945|H2C 1L9|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1L9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56442936|-73.65900614
19600755|H2C 1M1|BF|19500111|H2C|ACTV|LC|LC0001|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1M1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56440725|-73.65892353
